UserId,Influenced Billboards
974,{622: 0.349702380952381}
975,"{3109: 0.583333333333333, 1658: 0.361607142857143}"
976,"{1322: 1.72619047619048, 2861: 1.39583333333333, 1458: 0.441964285714286, 1914: 1.41071428571429, 2193: 0.303571428571429}"
977,"{1114: 0.936011904761905, 2450: 0.333333333333333}"
978,"{631: 0.510416666666667, 3289: 0.714285714285714, 4335: 0.723214285714286}"
979,"{1408: 0.736607142857143, 1821: 0.813988095238095, 2467: 1.31845238095238, 3733: 0.270833333333333, 3216: 0.68452380952381, 4239: 0.1875}"
980,"{543: 1.0327380952381, 1533: 0.726190476190476, 2096: 0.264880952380952}"
981,"{3205: 0.602678571428571, 4227: 0.991071428571429}"
982,{315: 0.706845238095238}
983,"{3545: 1.66071428571429, 4649: 2.30357142857143}"
984,"{1784: 0.331845238095238, 3184: 1.49107142857143, 4197: 2.35267857142857}"
985,"{386: 0.894345238095238, 828: 1.22916666666667, 846: 0.958333333333333, 3046: 0.772321428571429, 1735: 0.141369047619048}"
986,"{223: 0.180059523809524, 385: 0.119047619047619, 1514: 0.352678571428571, 1716: 0.476190476190476}"
987,{2090: 1.6875}
988,"{74: 1.08333333333333, 2601: 0.522321428571429, 2678: 0.696428571428571, 1951: 0.897321428571429, 3690: 0.404761904761905, 3421: 0.255952380952381, 4492: 1.44940476190476}"
989,"{891: 2.80357142857143, 4046: 0.613095238095238}"
990,"{909: 0.772321428571429, 2587: 0.580357142857143, 2591: 0.132440476190476, 1427: 0.62797619047619, 1929: 0.433035714285714, 3519: 0.330357142857143, 4612: 0.913690476190476}"
991,"{84: 0.505952380952381, 874: 1.89285714285714, 2679: 0.71577380952381, 1680: 0.561011904761905, 1907: 1.05952380952381}"
992,"{521: 1.36607142857143, 781: 2.04017857142857, 1286: 0.870535714285714, 4011: 0.334821428571429, 3230: 0.296130952380952, 3325: 0.738095238095238, 4263: 0.767857142857143, 4380: 1.71428571428571}"
993,"{2727: 0.930059523809524, 2908: 1.82142857142857, 2265: 0.21577380952381}"
994,{1746: 0.276785714285714}
995,"{2766: 0.761904761904762, 1717: 1.09821428571429}"
996,"{608: 0.211309523809524, 1005: 1.58035714285714, 2242: 0.741071428571429, 3277: 1.41369047619048, 4323: 0.523809523809524}"
997,"{2687: 0.424107142857143, 4533: 0.845238095238095}"
998,"{1512: 0.50297619047619, 3516: 0.318452380952381, 4609: 1.56547619047619}"
999,"{490: 0.919642857142857, 1320: 1.38392857142857, 3855: 0.238095238095238, 3473: 0.875, 4561: 1.82589285714286}"
1000,{1448: 1.63095238095238}
1001,"{459: 0.522321428571429, 1304: 1.79761904761905, 1663: 0.943452380952381, 2279: 0.233630952380952}"
1002,"{3698: 1.73660714285714, 3709: 0.474702380952381, 3202: 0.130952380952381, 4221: 0.927083333333333}"
1003,"{1303: 1.88095238095238, 1508: 0.889880952380952, 3125: 0.293154761904762, 4123: 0.586309523809524}"
1004,"{416: 0.651785714285714, 1147: 1.17857142857143, 2104: 0.415178571428571, 3807: 0.287202380952381}"
1005,"{377: 2.84821428571429, 2701: 0.75, 3838: 2.7797619047619, 3928: 0.623511904761905, 3115: 0.202380952380952, 4109: 0.994047619047619}"
1006,"{816: 0.303571428571429, 1020: 0.147321428571429, 1398: 0.675595238095238, 3186: 0.397321428571429, 4201: 0.723214285714286}"
1007,"{388: 0.15327380952381, 3652: 0.174107142857143, 3995: 0.321428571428571}"
1008,"{681: 0.348214285714286, 716: 0.625, 2667: 1.43452380952381, 3005: 0.6875}"
1009,"{476: 0.212797619047619, 2712: 0.950892857142857, 2828: 0.589285714285714, 3644: 0.866071428571429, 4223: 0.834821428571429}"
1010,"{1420: 0.261904761904762, 1695: 1.86904761904762, 2420: 0.394345238095238, 3896: 1.35714285714286, 3939: 0.910714285714286}"
1011,"{1165: 1.24107142857143, 2843: 0.458333333333333}"
1012,"{2982: 1.625, 2434: 0.538690476190476, 3378: 0.424107142857143, 4443: 0.848214285714286}"
1013,"{2579: 0.726190476190476, 1455: 0.880952380952381, 3720: 1.93154761904762}"
1014,"{374: 0.357142857142857, 3130: 0.666666666666667, 4132: 0.580357142857143}"
1015,"{4080: 0.680059523809524, 3421: 0.255952380952381, 4492: 1.44940476190476}"
1016,"{575: 0.96875, 1244: 1.30654761904762}"
1017,"{13: 0.764880952380952, 361: 0.508928571428571, 1009: 1.50892857142857, 1106: 0.395833333333333, 1531: 0.59077380952381, 4391: 0.575892857142857}"
1018,"{533: 0.858630952380952, 3100: 0.345238095238095, 3635: 0.860119047619048}"
1019,"{3315: 1.53571428571429, 4367: 2.83928571428571}"
1020,"{512: 0.616071428571429, 1162: 0.321428571428571, 3054: 0.985119047619047, 2097: 0.958333333333333}"
1021,"{190: 0.619047619047619, 1042: 1.75297619047619, 2684: 2.85714285714286}"
1022,"{178: 0.328869047619048, 3611: 1.9047619047619}"
1023,"{516: 0.571428571428571, 1830: 0.395833333333333, 3129: 0.339285714285714, 4131: 0.260416666666667}"
1024,{280: 1.76785714285714}
1025,"{117: 0.459821428571429, 157: 1.18452380952381, 789: 0.779761904761905, 954: 0.363095238095238, 983: 0.754464285714286, 1183: 1.66964285714286, 1200: 1.40178571428571, 3156: 0.214285714285714, 4163: 1.66071428571429, 4214: 0.666666666666667, 4589: 1.4375}"
1026,"{264: 0.519345238095238, 1871: 0.133928571428571}"
1027,"{753: 1.53571428571429, 1298: 0.235119047619048}"
1028,"{19: 0.803571428571429, 3841: 0.668154761904762, 3169: 0.726190476190476, 3385: 0.883928571428571, 4178: 3.92261904761905, 4452: 0.261904761904762}"
1029,"{728: 0.709821428571429, 2793: 0.508928571428571}"
1030,"{1097: 0.4375, 1203: 2.70535714285714, 2301: 0.272321428571429, 3766: 0.290178571428571}"
1031,{3072: 0.702380952380952}
1032,"{1286: 0.870535714285714, 2176: 0.165178571428571, 3634: 1.87946428571429}"
1033,"{1906: 0.183035714285714, 2163: 0.489583333333333, 2498: 0.982142857142857, 4331: 1.625}"
1034,"{692: 1.52380952380952, 4055: 2.77529761904762}"
1035,"{121: 0.831845238095238, 830: 0.306547619047619, 1253: 1.57738095238095, 2929: 0.876488095238095, 4042: 0.915178571428571, 3223: 0.129464285714286, 4252: 0.589285714285714}"
1036,"{1016: 1.58928571428571, 1260: 1.4375, 3264: 1.14285714285714, 4299: 1.625}"
1037,{569: 0.630952380952381}
1038,"{530: 0.895833333333333, 1815: 0.9375}"
1039,"{398: 0.37202380952381, 467: 0.318452380952381, 2404: 0.53125}"
1040,{1156: 1.48809523809524}
1041,{493: 1.70238095238095}
1042,"{520: 0.369047619047619, 646: 0.598214285714286, 1494: 2.21428571428571, 1724: 0.575892857142857, 3915: 0.208333333333333, 3580: 0.407738095238095, 4696: 1.29166666666667}"
1043,"{958: 1.92857142857143, 2706: 0.410714285714286, 2982: 1.625, 1675: 1.29910714285714, 4021: 0.633928571428571}"
1044,"{935: 0.212797619047619, 2060: 0.9375, 3188: 0.165178571428571, 4203: 0.71875}"
1045,"{2203: 0.8125, 3640: 0.62797619047619, 3559: 0.790178571428571, 4667: 0.360119047619048}"
1046,"{2: 0.696428571428571, 840: 0.699404761904762, 877: 0.53125, 1213: 1.32142857142857, 1899: 0.607142857142857, 2011: 0.919642857142857, 3786: 0.464285714285714}"
1047,"{2485: 1.20238095238095, 3982: 1.21428571428571, 3304: 0.642857142857143, 4356: 1.08035714285714}"
1048,"{1186: 0.516369047619048, 2480: 0.632440476190476, 3880: 0.764880952380952, 4074: 0.613095238095238}"
1049,"{244: 0.407738095238095, 994: 0.773809523809524, 1184: 0.513392857142857, 1691: 0.96875, 2267: 0.141369047619048, 2424: 0.78125}"
1050,"{212: 0.49702380952381, 431: 2.18452380952381, 2281: 0.760416666666667}"
1051,{4057: 0.985119047619047}
1052,{}
1053,"{11: 0.782738095238095, 391: 1.53571428571429, 1515: 0.741071428571429}"
1054,"{663: 0.793154761904762, 745: 2.71875, 2075: 0.994047619047619, 3247: 0.236607142857143, 4282: 1.31547619047619}"
1055,"{784: 1.38095238095238, 3256: 0.540178571428571, 4291: 0.688988095238095}"
1056,"{3517: 1.36607142857143, 4610: 0.369047619047619}"
1057,"{513: 1.01190476190476, 2698: 3.0297619047619, 2962: 0.879464285714286, 1630: 0.90625, 3899: 1.71130952380952}"
1058,"{573: 1.78869047619048, 2185: 2.45982142857143, 3401: 0.839285714285714, 4122: 0.53125, 4470: 0.770833333333333}"
1059,{}
1060,"{902: 0.526785714285714, 2207: 0.793154761904762}"
1061,{1471: 1.79761904761905}
1062,"{507: 1.1547619047619, 721: 0.145833333333333, 2293: 0.913690476190476, 2401: 0.700892857142857, 3319: 0.922619047619047, 4371: 0.366071428571429}"
1063,"{485: 0.642857142857143, 2867: 1.08630952380952}"
1064,"{81: 1.63392857142857, 557: 0.385416666666667, 2752: 0.839285714285714}"
1065,"{2738: 0.866071428571429, 3040: 1.58333333333333}"
1066,{3612: 0.854166666666667}
1067,"{1367: 1.35714285714286, 2552: 0.486607142857143, 1774: 0.55952380952381, 3148: 0.34077380952381, 4154: 0.592261904761905}"
1068,"{2697: 0.169642857142857, 3033: 0.569940476190476}"
1069,"{422: 0.866071428571429, 2070: 0.863095238095238, 2316: 0.479166666666667, 4619: 0.824404761904762}"
1070,"{959: 1.62797619047619, 2799: 0.647321428571429, 3077: 0.910714285714286}"
1071,"{2999: 1.43303571428571, 3719: 0.258928571428571}"
1072,"{1833: 1.75, 3150: 0.93452380952381, 3280: 0.517857142857143, 4155: 0.9375, 4326: 0.642857142857143}"
1073,"{181: 0.668154761904762, 469: 0.995535714285714, 2723: 0.520833333333333, 3085: 1.12053571428571, 2470: 0.949404761904762}"
1074,"{255: 1.17559523809524, 1517: 0.611607142857143, 1757: 0.577380952380952, 4098: 0.915178571428571}"
1075,"{2512: 2.22767857142857, 3647: 0.726190476190476}"
1076,"{825: 0.912202380952381, 1357: 0.870535714285714, 4141: 0.703869047619048}"
1077,"{747: 2.05357142857143, 1277: 0.544642857142857, 4425: 1.10714285714286}"
1078,"{1222: 0.25297619047619, 3936: 0.912202380952381, 3442: 0.458333333333333, 4521: 0.313988095238095}"
1079,"{281: 0.571428571428571, 3449: 0.433035714285714, 4531: 2.49553571428571}"
1080,"{2212: 0.912202380952381, 3676: 0.34077380952381, 3589: 0.94047619047619, 4706: 1.65178571428571}"
1081,"{1842: 0.566964285714286, 2456: 1.2797619047619, 3356: 0.802083333333333, 4416: 0.773809523809524}"
1082,{1999: 0.9375}
1083,{1142: 0.705357142857143}
1084,"{2872: 3.67857142857143, 4228: 0.708333333333333}"
1085,"{3422: 2.75446428571429, 4493: 1.82589285714286}"
1086,"{408: 0.150297619047619, 712: 1.75892857142857, 927: 0.9375, 1084: 1.54464285714286, 3151: 0.12202380952381, 4156: 1.28571428571429}"
1087,{}
1088,{2953: 0.428571428571429}
1089,"{749: 1.30654761904762, 1033: 0.569940476190476, 3747: 1.0952380952381}"
1090,"{543: 1.0327380952381, 2192: 0.325892857142857, 2245: 0.501488095238095, 3857: 0.470238095238095}"
1091,"{1554: 0.714285714285714, 3721: 0.75}"
1092,"{377: 2.84821428571429, 1729: 0.441964285714286}"
1093,"{3209: 0.483630952380952, 4232: 0.126488095238095}"
1094,"{4081: 0.642857142857143, 4372: 0.921130952380952}"
1095,"{150: 0.662202380952381, 494: 0.369047619047619, 845: 0.482142857142857, 1147: 1.17857142857143, 1168: 0.955357142857143, 2959: 0.297619047619048, 3049: 0.220238095238095, 3076: 0.398809523809524, 1706: 1.58928571428571, 3998: 1.31845238095238, 4278: 1.56845238095238}"
1096,{2294: 0.313988095238095}
1097,"{2451: 0.644345238095238, 3174: 0.461309523809524, 3237: 1.88988095238095, 4184: 0.639880952380952, 4271: 0.595238095238095}"
1098,"{3854: 0.379464285714286, 3903: 1.06696428571429}"
1099,"{358: 0.43452380952381, 483: 1.16964285714286, 2890: 0.964285714285714, 3760: 0.693452380952381, 4073: 2.53125}"
1100,"{1500: 1.48511904761905, 1607: 0.169642857142857, 3708: 1.56547619047619, 4524: 0.904761904761905}"
1101,{3907: 0.34672619047619}
1102,"{1386: 0.37797619047619, 1409: 0.681547619047619}"
1103,"{115: 1.23214285714286, 846: 0.958333333333333, 1014: 1.95238095238095, 1267: 0.788690476190476, 2306: 1.00892857142857}"
1104,"{423: 0.915178571428571, 2316: 0.479166666666667, 3821: 0.209821428571429}"
1105,"{529: 0.90625, 1287: 0.418154761904762, 1446: 0.654761904761905, 4250: 0.87797619047619}"
1106,{979: 0.232142857142857}
1107,"{777: 0.834821428571429, 1185: 0.244047619047619, 1413: 0.854166666666667}"
1108,{}
1109,"{1584: 1.85119047619048, 2331: 0.272321428571429, 3913: 0.711309523809524, 4494: 0.617559523809524}"
1110,"{311: 1.20535714285714, 2191: 2.98660714285714, 3800: 0.541666666666667}"
1111,{259: 0.992559523809524}
1112,"{2789: 0.755952380952381, 2347: 0.949404761904762, 3649: 0.813988095238095}"
1113,{}
1114,"{1988: 1.38690476190476, 2128: 0.645833333333333, 3780: 0.31547619047619}"
1115,"{522: 1.38095238095238, 2847: 1.89732142857143, 2210: 0.330357142857143}"
1116,"{813: 1.13095238095238, 2429: 0.223214285714286}"
1117,{1329: 0.764880952380952}
1118,"{2722: 1.99404761904762, 1516: 0.787202380952381}"
1119,{629: 1.7202380952381}
1120,"{1009: 1.50892857142857, 2645: 0.227678571428571, 3717: 0.12797619047619, 4215: 0.330357142857143}"
1121,"{1618: 0.99702380952381, 3585: 0.976190476190476, 4701: 0.183035714285714}"
1122,{3051: 0.837797619047619}
1123,"{1129: 0.806547619047619, 1378: 0.462797619047619, 2748: 0.712797619047619, 1862: 1.63392857142857}"
1124,"{938: 2.03125, 2282: 0.708333333333333, 3366: 0.136904761904762, 4430: 0.21875}"
1125,{4083: 0.284226190476191}
1126,"{204: 0.293154761904762, 1923: 0.602678571428571, 2444: 0.78422619047619, 3503: 0.751488095238095, 4594: 0.90327380952381}"
1127,"{1580: 0.226190476190476, 1641: 0.78422619047619, 2125: 0.982142857142857, 3298: 0.308035714285714, 4348: 0.96577380952381}"
1128,"{1100: 0.938988095238095, 2040: 0.119047619047619, 3692: 0.18452380952381}"
1129,{}
1130,"{2714: 0.476190476190476, 2740: 1.29017857142857, 1766: 0.633928571428571, 3113: 0.819940476190476, 4107: 0.351190476190476}"
1131,"{2781: 0.412202380952381, 2853: 0.619047619047619, 1739: 0.761904761904762, 1916: 0.508928571428571, 1993: 0.595238095238095, 4284: 1.94940476190476}"
1132,"{671: 0.308035714285714, 3609: 0.794642857142857, 3275: 0.382440476190476, 4319: 0.94047619047619}"
1133,{}
1134,"{2623: 0.171130952380952, 3008: 0.514880952380952}"
1135,"{761: 1.7797619047619, 2546: 0.839285714285714, 4505: 0.251488095238095}"
1136,"{273: 0.638392857142857, 499: 0.6875, 838: 1.85119047619048}"
1137,"{3052: 0.511904761904762, 3102: 0.461309523809524, 3730: 0.53125}"
1138,"{732: 0.741071428571429, 766: 0.49702380952381, 1692: 0.68452380952381, 2357: 0.625, 3265: 0.5, 4300: 0.190476190476191}"
1139,"{544: 0.409226190476191, 3426: 0.831845238095238, 4501: 0.254464285714286}"
1140,"{2026: 0.8125, 4304: 0.669642857142857}"
1141,"{2018: 0.943452380952381, 2083: 0.882440476190476, 3135: 0.956845238095238, 4139: 0.37202380952381}"
1142,"{228: 0.370535714285714, 2832: 1.75892857142857}"
1143,"{876: 0.401785714285714, 3500: 0.8125, 3569: 0.370535714285714, 4194: 1.6577380952381, 4591: 0.994047619047619, 4682: 1.86607142857143}"
1144,"{1171: 1.33333333333333, 3870: 0.395833333333333}"
1145,"{2740: 1.29017857142857, 1778: 0.824404761904762}"
1146,"{3924: 2.19642857142857, 3316: 0.651785714285714, 4368: 0.401785714285714}"
1147,"{202: 1.51339285714286, 696: 0.84375, 2746: 0.770833333333333, 1678: 0.726190476190476, 3918: 0.288690476190476}"
1148,"{3782: 0.794642857142857, 3483: 0.645833333333333, 4572: 1.67261904761905}"
1149,"{1156: 1.48809523809524, 2872: 3.67857142857143, 3184: 1.49107142857143, 3227: 0.452380952380952, 4197: 2.35267857142857}"
1150,"{366: 0.648809523809524, 571: 0.566964285714286, 2564: 0.955357142857143, 2677: 1.07142857142857, 2412: 0.561011904761905, 3449: 0.433035714285714, 4531: 2.49553571428571}"
1151,"{854: 0.790178571428571, 2277: 0.431547619047619}"
1152,"{808: 1.83928571428571, 1475: 0.261904761904762}"
1153,{}
1154,"{487: 0.726190476190476, 773: 0.239583333333333, 2416: 1.81547619047619}"
1155,"{735: 2.42410714285714, 815: 1.69047619047619, 1135: 1.49553571428571, 2508: 0.473214285714286}"
1156,"{1039: 1.01785714285714, 1316: 1.0297619047619, 2827: 0.828869047619048, 1585: 0.583333333333333, 1712: 0.854166666666667, 2492: 0.703869047619048, 3979: 0.287202380952381, 3405: 0.599702380952381, 3555: 0.193452380952381, 4476: 0.767857142857143, 4662: 0.666666666666667}"
1157,"{611: 0.366071428571429, 811: 1.45238095238095, 1081: 1.97619047619048}"
1158,"{782: 0.449404761904762, 2310: 0.736607142857143, 3520: 0.40625, 4243: 1.15178571428571, 4615: 0.998511904761905}"
1159,"{1272: 0.739583333333333, 3910: 1.07142857142857, 3914: 1.05059523809524}"
1160,{3076: 0.398809523809524}
1161,"{1062: 0.400297619047619, 3064: 2.70982142857143, 2020: 0.854166666666667}"
1162,{2942: 1.61607142857143}
1163,"{605: 0.633928571428571, 1089: 1.54464285714286, 1341: 0.511904761904762, 2229: 0.24702380952381, 2306: 1.00892857142857}"
1164,{833: 0.607142857142857}
1165,"{433: 0.398809523809524, 1408: 0.736607142857143, 2232: 0.37797619047619, 4255: 1.7827380952381}"
1166,"{1513: 0.150297619047619, 3861: 0.229166666666667}"
1167,"{580: 0.635416666666667, 3003: 0.833333333333333, 1681: 0.584821428571429, 1839: 0.982142857142857, 2362: 0.34375, 3575: 0.452380952380952, 4373: 1.35416666666667, 4689: 1.2172619047619}"
1168,"{490: 0.919642857142857, 1128: 2.39285714285714, 1385: 0.855654761904762, 1526: 0.65625, 1620: 0.705357142857143}"
1169,"{68: 1.46428571428571, 3773: 0.498511904761905}"
1170,"{1388: 1.16964285714286, 3098: 0.441964285714286, 1572: 1.0297619047619, 1703: 1.80654761904762, 4066: 0.550595238095238, 3472: 1.51785714285714, 3486: 0.604166666666667, 4322: 0.513392857142857, 4560: 1.51190476190476, 4576: 1.24702380952381}"
1171,"{1224: 0.291666666666667, 1469: 0.702380952380952, 1958: 1.51785714285714, 2144: 0.467261904761905}"
1172,"{122: 0.705357142857143, 466: 0.839285714285714}"
1173,"{143: 0.550595238095238, 725: 0.69047619047619, 915: 0.136904761904762, 1032: 1.62797619047619}"
1174,"{1109: 0.769345238095238, 1301: 1.79464285714286, 2208: 1.71428571428571, 2506: 0.986607142857143}"
1175,{1124: 0.62202380952381}
1176,"{1913: 0.885416666666667, 2208: 1.71428571428571}"
1177,{}
1178,{}
1179,{}
1180,{}
1181,{1011: 0.279761904761905}
1182,"{705: 1.74553571428571, 1006: 0.4375, 2898: 1.1875, 2910: 0.453869047619048, 3916: 0.675595238095238}"
1183,{}
1184,"{1127: 1.875, 1564: 0.136904761904762, 2037: 1.51785714285714, 2140: 1.65178571428571, 3616: 0.504464285714286, 3949: 0.394345238095238, 4125: 1.29464285714286, 4520: 0.860119047619048}"
1185,"{3852: 0.462797619047619, 3934: 0.665178571428571}"
1186,{}
1187,"{248: 1.22619047619048, 2983: 0.163690476190476, 2464: 0.605654761904762}"
1188,"{672: 0.34077380952381, 849: 0.444940476190476}"
1189,"{396: 0.919642857142857, 857: 1.28125, 940: 0.461309523809524, 1198: 2.02380952380952, 3018: 0.791666666666667, 3037: 0.62202380952381, 3651: 1.56547619047619, 3999: 0.861607142857143}"
1190,"{2558: 0.741071428571429, 2571: 0.895833333333333, 3464: 0.556547619047619, 4552: 0.22172619047619}"
1191,"{958: 1.92857142857143, 2136: 0.480654761904762, 3438: 0.808035714285714, 4516: 0.129464285714286}"
1192,"{304: 1.33035714285714, 514: 0.438988095238095, 844: 0.461309523809524, 1767: 0.623511904761905, 3718: 2.76785714285714}"
1193,"{406: 1.01785714285714, 713: 2.91517857142857}"
1194,"{1246: 0.5625, 2228: 0.337797619047619}"
1195,{1157: 0.476190476190476}
1196,"{1741: 1.00892857142857, 2108: 0.471726190476191, 2172: 0.303571428571429}"
1197,"{885: 0.425595238095238, 1366: 0.305059523809524, 1701: 0.626488095238095, 2204: 0.287202380952381}"
1198,"{970: 0.785714285714286, 3206: 0.514880952380952, 4229: 0.485119047619048}"
1199,"{928: 0.828869047619048, 1844: 1.14880952380952}"
1200,{1023: 0.459821428571429}
1201,"{270: 0.21577380952381, 2111: 0.520833333333333, 3481: 0.678571428571429, 4570: 0.208333333333333}"
1202,"{337: 0.447916666666667, 1208: 0.561011904761905, 1631: 0.558035714285714, 3501: 0.992559523809524, 4592: 0.760416666666667}"
1203,"{1334: 0.589285714285714, 2363: 0.55952380952381, 2491: 1.30059523809524}"
1204,"{1119: 0.397321428571429, 4694: 0.535714285714286}"
1205,"{1278: 1.9375, 2484: 0.644345238095238}"
1206,"{94: 0.430059523809524, 231: 0.529761904761905, 1506: 0.529761904761905, 1861: 0.788690476190476, 2263: 0.875, 2529: 1.29166666666667}"
1207,"{554: 0.763392857142857, 587: 0.369047619047619, 1727: 0.629464285714286, 4053: 0.875}"
1208,"{922: 0.209821428571429, 1294: 0.318452380952381, 1324: 2.47321428571429, 1747: 0.561011904761905}"
1209,"{801: 0.330357142857143, 1690: 0.901785714285714}"
1210,"{753: 1.53571428571429, 1314: 0.24702380952381}"
1211,"{2900: 0.888392857142857, 1858: 0.918154761904762, 2517: 0.967261904761905, 3898: 0.96577380952381, 3515: 1.63095238095238, 4608: 0.342261904761905}"
1212,"{559: 0.6875, 2354: 0.586309523809524, 3391: 0.925595238095238, 4458: 0.419642857142857}"
1213,"{549: 0.693452380952381, 1532: 0.464285714285714, 1566: 0.745535714285714, 3814: 0.97172619047619, 4104: 0.424107142857143}"
1214,"{2887: 0.523809523809524, 2022: 0.514880952380952}"
1215,"{2150: 0.901785714285714, 2242: 0.741071428571429, 4097: 1.46428571428571}"
1216,"{1172: 0.538690476190476, 2824: 0.90625, 1606: 1.61904761904762, 2534: 0.775297619047619}"
1217,{1417: 0.726190476190476}
1218,{26: 0.830357142857143}
1219,{}
1220,"{738: 1.3452380952381, 3708: 1.56547619047619, 3881: 0.712797619047619, 4022: 0.303571428571429, 4044: 0.199404761904762}"
1221,{}
1222,"{1307: 0.119047619047619, 2742: 0.674107142857143, 1664: 1.55357142857143}"
1223,"{754: 1.61607142857143, 1252: 0.482142857142857}"
1224,"{1837: 0.919642857142857, 3933: 0.803571428571429}"
1225,"{2927: 0.636904761904762, 1881: 0.595238095238095}"
1226,"{415: 0.584821428571429, 701: 0.610119047619048}"
1227,{2667: 1.43452380952381}
1228,{}
1229,"{1193: 0.803571428571429, 3350: 0.59672619047619, 4409: 0.833333333333333}"
1230,{3092: 0.605654761904762}
1231,{64: 1.16071428571429}
1232,"{727: 0.901785714285714, 3962: 0.739583333333333}"
1233,"{561: 0.589285714285714, 1304: 1.79761904761905}"
1234,"{867: 0.491071428571429, 3533: 0.272321428571429, 4634: 0.630952380952381}"
1235,{1652: 0.895833333333333}
1236,"{751: 2.01785714285714, 1248: 0.888392857142857}"
1237,"{345: 0.647321428571429, 1235: 0.675595238095238, 2154: 0.642857142857143}"
1238,"{339: 0.553571428571429, 750: 1.69642857142857, 1195: 0.910714285714286, 3446: 1.94940476190476, 4528: 1.69047619047619}"
1239,"{521: 1.36607142857143, 542: 0.258928571428571, 735: 2.42410714285714, 1372: 0.578869047619048, 2547: 0.866071428571429, 2932: 0.626488095238095, 1415: 0.941964285714286, 2424: 0.78125}"
1240,"{2998: 0.556547619047619, 2197: 0.831845238095238, 2483: 0.69047619047619}"
1241,"{2332: 1.06845238095238, 4219: 1.94047619047619}"
1242,"{998: 2.38095238095238, 2961: 0.366071428571429, 1776: 1.83333333333333, 3225: 0.647321428571429, 4254: 0.532738095238095}"
1243,"{2711: 0.819940476190476, 3362: 0.754464285714286, 4422: 0.226190476190476}"
1244,"{2413: 0.889880952380952, 3564: 0.790178571428571, 4674: 0.330357142857143}"
1245,"{479: 1.76785714285714, 2054: 0.913690476190476}"
1246,"{285: 1.33333333333333, 2567: 0.998511904761905, 3757: 0.488095238095238}"
1247,"{25: 0.967261904761905, 68: 1.46428571428571, 664: 2.5297619047619, 2269: 0.916666666666667}"
1248,"{603: 0.680059523809524, 684: 1.19345238095238, 1786: 0.669642857142857, 2371: 1.92857142857143, 4071: 0.416666666666667}"
1249,"{274: 1.875, 502: 1.41666666666667, 2216: 0.547619047619048, 4677: 0.224702380952381}"
1250,"{298: 0.703869047619048, 4064: 0.194940476190476, 3170: 0.925595238095238, 4179: 0.736607142857143, 4511: 0.75}"
1251,{488: 0.583333333333333}
1252,{2065: 0.62202380952381}
1253,{632: 0.665178571428571}
1254,"{621: 3.35119047619048, 2008: 1.38690476190476, 3891: 1.56547619047619}"
1255,{2260: 0.71577380952381}
1256,{}
1257,"{1045: 0.898809523809524, 1393: 0.973214285714286}"
1258,{4059: 1.72619047619048}
1259,"{3006: 0.229166666666667, 2454: 1.66369047619048, 3317: 0.894345238095238, 4369: 0.739583333333333}"
1260,"{625: 0.974702380952381, 1596: 2.25, 1928: 0.767857142857143, 1962: 0.924107142857143}"
1261,"{1546: 0.397321428571429, 1645: 0.607142857142857}"
1262,"{278: 0.418154761904762, 1960: 0.46875, 2422: 0.726190476190476, 3630: 0.913690476190476, 3270: 0.357142857142857, 4310: 0.21577380952381}"
1263,"{49: 0.644345238095238, 2749: 0.973214285714286, 2528: 0.836309523809524}"
1264,"{362: 1.32440476190476, 432: 0.397321428571429, 1013: 2.26339285714286, 1811: 1.21875, 1825: 0.452380952380952, 2370: 0.480654761904762, 3598: 0.389880952380952}"
1265,{4072: 0.397321428571429}
1266,"{1891: 0.595238095238095, 1917: 0.285714285714286, 4051: 0.443452380952381, 3469: 0.998511904761905, 3489: 0.616071428571429, 4557: 0.680059523809524, 4579: 0.517857142857143}"
1267,{3900: 0.97172619047619}
1268,"{3853: 0.751488095238095, 3968: 0.904761904761905}"
1269,"{506: 0.543154761904762, 1010: 0.949404761904762, 3060: 0.299107142857143}"
1270,"{107: 0.321428571428571, 1148: 1.10416666666667, 1688: 0.729166666666667, 3181: 0.52827380952381, 4191: 0.854166666666667}"
1271,"{1449: 0.754464285714286, 1473: 0.662202380952381, 2195: 0.242559523809524, 3607: 0.766369047619048}"
1272,"{131: 0.410714285714286, 756: 0.830357142857143, 807: 0.285714285714286, 1520: 1.75297619047619, 2261: 0.138392857142857}"
1273,{}
1274,"{2908: 1.82142857142857, 3336: 0.74702380952381, 4391: 0.575892857142857}"
1275,{53: 0.401785714285714}
1276,"{1285: 1.40625, 2259: 0.163690476190476, 2292: 1.7827380952381, 3416: 0.266369047619048, 4486: 0.130952380952381}"
1277,"{338: 1.55357142857143, 2219: 0.498511904761905, 3862: 0.946428571428571, 3394: 0.761904761904762}"
1278,"{2788: 0.422619047619048, 2190: 0.994047619047619, 3701: 0.772321428571429}"
1279,"{1568: 0.447916666666667, 2238: 0.386904761904762}"
1280,"{995: 0.571428571428571, 2757: 0.21875, 3040: 1.58333333333333, 3372: 0.811011904761905, 3445: 1.42261904761905, 4436: 1.00297619047619, 4527: 0.452380952380952}"
1281,"{1308: 0.433035714285714, 2758: 0.351190476190476, 4647: 2.71875}"
1282,"{1718: 0.864583333333333, 3627: 0.754464285714286}"
1283,"{1206: 0.206845238095238, 3658: 0.492559523809524}"
