B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone,Cost
3423,443718,34.039088,-118.249485,15:51,15:52,Gym / Fitness Center,286,6383.806,0.425595238095238,2,0.04261109395922185
3424,443718,34.039088,-118.249485,15:55,15:56,College Theater,168,3749.928,0.25,2,0.024634325076728143
3425,443718,34.039088,-118.249485,16:04,16:05,Plaza,542,12097.982,0.806547619047619,2,0.08196755625665256
3426,443718,34.039088,-118.249485,16:09,16:10,Nightlife Spot,559,12477.439,0.831845238095238,2,0.07855839045437707
3427,443718,34.039088,-118.249485,16:12,16:13,Fraternity House,234,5223.114,0.348214285714286,2,0.03563192209101185
3428,443718,34.039088,-118.249485,16:14,16:15,Dessert Shop,594,13258.674,0.883928571428571,2,0.0882864550704711
3429,443718,34.039088,-118.249485,16:15,16:16,College & University,343,7656.103,0.510416666666667,2,0.05109051797745391
3430,443718,34.039088,-118.249485,16:21,16:22,Neighborhood,222,4955.262,0.660714285714286,2,0.0674172043821443
3431,443718,34.039088,-118.249485,16:23,16:24,General College & University,447,9977.487,0.665178571428571,2,0.06223219889365733
3432,443718,34.039088,-118.249485,16:24,16:25,Flower Shop,426,9508.746,0.633928571428571,2,0.06668669318690884
3433,443718,34.039088,-118.249485,16:25,16:26,Garden Center,488,10892.648,0.726190476190476,2,0.07835645882117913
3434,443718,34.039088,-118.249485,16:26,16:27,Bookstore,310,6919.51,0.922619047619047,2,0.0886958032524012
3435,443718,34.039088,-118.249485,16:29,16:30,Fair,265,5915.065,0.394345238095238,2,0.03758328049558472
3436,443718,34.039088,-118.249485,16:32,16:33,Malaysian Restaurant,633,14129.193,0.941964285714286,2,0.10023919499808068
3437,443718,34.039088,-118.249485,16:34,16:35,Chinese Restaurant,272,6071.312,0.404761904761905,2,0.040374655232408935
3438,443718,34.039088,-118.249485,16:36,16:37,Event Space,543,12120.303,0.808035714285714,2,0.0762352297666993
3439,443718,34.039088,-118.249485,16:38,16:39,Gaming Cafe,107,2388.347,0.15922619047619,2,0.015130696644030623
3440,443718,34.039088,-118.249485,16:41,16:42,Furniture / Home Store,133,2968.693,0.395833333333333,2,0.037193336377100955
3441,443718,34.039088,-118.249485,16:43,16:44,Department Store,392,8749.832,0.583333333333333,2,0.05667861491872047
3442,443718,34.039088,-118.249485,16:52,16:53,Cajun / Creole Restaurant,308,6874.868,0.458333333333333,2,0.049792135667948774
3443,443718,34.039088,-118.249485,16:53,16:54,Library,190,4240.99,0.282738095238095,2,0.027210072984153788
3444,443718,34.039088,-118.249485,16:59,17:00,Toy / Game Store,271,6048.991,0.806547619047619,2,0.07668790438740294
3445,443718,34.039088,-118.249485,17:05,17:06,Gas Station / Garage,478,10669.438,1.42261904761905,2,0.13260142262806
3446,443718,34.039088,-118.249485,17:06,17:07,Music Venue,655,14620.255,1.94940476190476,2,0.17832991513343183
3447,443718,34.039088,-118.249485,17:07,17:08,American Restaurant,92,2053.532,0.136904761904762,2,0.014888720371317008
3448,443718,34.039088,-118.249485,17:09,17:10,Park,644,14374.724,0.958333333333333,2,0.08995020355765075
3449,443718,34.039088,-118.249485,17:14,17:15,Department Store,97,2165.137,0.433035714285714,2,0.04031917990462057
3450,443718,34.039088,-118.249485,17:17,17:18,Elementary School,388,8660.548,0.577380952380952,2,0.06169049815465723
3451,443718,34.039088,-118.249485,17:26,17:27,Music Venue,516,11517.636,0.767857142857143,2,0.08211551494401362
3452,443718,34.039088,-118.249485,17:30,17:31,Hotel,491,10959.611,0.730654761904762,2,0.0774839353029875
3453,443718,34.039088,-118.249485,17:32,17:33,Hotel,205,4575.805,0.305059523809524,2,0.03028795095084518
3454,443718,34.039088,-118.249485,17:34,17:35,Sandwich Place,509,11361.389,0.757440476190476,2,0.07500003775940264
3455,443718,34.039088,-118.249485,17:35,17:36,Thai Restaurant,137,3057.977,0.203869047619048,2,0.01866882228458063
3456,443718,34.039088,-118.249485,17:39,17:40,Museum,497,11093.537,0.739583333333333,2,0.07796496925035255
3457,443718,34.039088,-118.249485,17:42,17:43,Caribbean Restaurant,500,11160.5,0.744047619047619,2,0.07928644239498402
3458,443718,34.039088,-118.249485,17:47,17:48,Factory,434,9687.314,1.29166666666667,2,0.1388848719107048
3459,443718,34.039088,-118.249485,17:49,17:50,Campground,453,10111.413,0.674107142857143,2,0.0691789930384065
3460,443718,34.039088,-118.249485,17:56,17:57,Motorcycle Shop,541,12075.661,0.805059523809524,2,0.07564219768140965
3461,443718,34.039088,-118.249485,17:58,17:59,Flea Market,611,13638.131,0.90922619047619,2,0.09201073082877376
3462,443718,34.039088,-118.249485,18:02,18:03,Outdoors & Recreation,226,5044.546,0.336309523809524,2,0.03308390402321222
3463,443718,34.039088,-118.249485,18:03,18:04,Mall,332,7410.572,0.988095238095238,2,0.09109617727833556
3464,443718,34.039088,-118.249485,18:04,18:05,Malaysian Restaurant,374,8348.054,0.556547619047619,2,0.058910921207711665
3465,443718,34.039088,-118.249485,18:05,18:06,Video Game Store,282,6294.522,0.839285714285714,2,0.090298860745693
3466,443718,34.039088,-118.249485,18:06,18:07,Ski Area,565,12611.365,1.68154761904762,2,0.15958571911577013
3467,443718,34.039088,-118.249485,18:08,18:09,City,274,6115.954,0.81547619047619,2,0.07590423317323605
3468,443718,34.039088,-118.249485,18:10,18:11,South American Restaurant,421,9397.141,0.626488095238095,2,0.06616031041808967
3469,443718,34.039088,-118.249485,18:11,18:12,General Travel,671,14977.391,0.998511904761905,2,0.10415628725599421
3470,443718,34.039088,-118.249485,18:13,18:14,Post Office,318,7098.078,0.473214285714286,2,0.04944487040649041
3471,443718,34.039088,-118.249485,18:16,18:17,Toy / Game Store,319,7120.399,0.474702380952381,2,0.05145273187563112
3472,443718,34.039088,-118.249485,18:18,18:19,Flower Shop,510,11383.71,1.51785714285714,2,0.16675479163676005
3473,443718,34.039088,-118.249485,18:24,18:25,Event Space,294,6562.374,0.875,2,0.08420571860664512
3474,443718,34.039088,-118.249485,18:25,18:26,Medical School,651,14530.971,0.96875,2,0.0967665683114449
3475,443718,34.039088,-118.249485,18:27,18:28,German Restaurant,371,8281.091,0.552083333333333,2,0.056401054102346325
3476,443718,34.039088,-118.249485,18:28,18:29,Antique Shop,407,9084.647,0.605654761904762,2,0.06639693279502082
3477,443718,34.039088,-118.249485,18:30,18:31,Video Store,354,7901.634,0.526785714285714,2,0.04890731813558578
3478,443718,34.039088,-118.249485,18:32,18:33,Jewelry Store,451,10066.771,0.671130952380952,2,0.07182405267891658
3479,443718,34.039088,-118.249485,18:34,18:35,City,533,11897.093,1.58630952380952,2,0.14985316893491774
3480,443718,34.039088,-118.249485,18:37,18:38,Shop & Service,396,8839.116,1.17857142857143,2,0.12072472983540301
3481,443718,34.039088,-118.249485,18:38,18:39,Airport,456,10178.376,0.678571428571429,2,0.06391789625851062
3482,443718,34.039088,-118.249485,18:39,18:40,Chinese Restaurant,465,10379.265,0.691964285714286,2,0.0752884369168613
3483,443718,34.039088,-118.249485,18:40,18:41,Fair,217,4843.657,0.645833333333333,2,0.061584005683311425
3484,443718,34.039088,-118.249485,18:41,18:42,College Academic Building,482,10758.722,0.717261904761905,2,0.07039557808925385
3485,443718,34.039088,-118.249485,18:45,18:46,Pool Hall,625,13950.625,0.930059523809524,2,0.0978448409518311
3486,443718,34.039088,-118.249485,18:46,18:47,Peruvian Restaurant,203,4531.163,0.604166666666667,2,0.05803900472195904
3487,443718,34.039088,-118.249485,18:47,18:48,Portuguese Restaurant,329,7343.609,0.489583333333333,2,0.04437319128350225
3488,443718,34.039088,-118.249485,18:48,18:49,Drugstore / Pharmacy,597,13325.637,1.77678571428571,2,0.19363207695369175
3489,443718,34.039088,-118.249485,18:59,19:00,Aquarium,414,9240.894,0.616071428571429,2,0.0677651986183649
3490,443718,34.039088,-118.249485,19:03,19:04,Dessert Shop,243,5424.003,0.361607142857143,2,0.03889403579238354
3491,443718,34.039088,-118.249485,19:04,19:05,Nightlife Spot,142,3169.582,0.211309523809524,2,0.022455335061214193
3492,443718,34.039088,-118.249485,19:05,19:06,Bar,151,3370.471,0.224702380952381,2,0.020740369237172825
3493,443718,34.039088,-118.249485,19:08,19:09,Convenience Store,246,5490.966,0.366071428571429,2,0.03989592872614869
3494,443718,34.039088,-118.249485,19:09,19:10,Sculpture Garden,283,6316.843,0.421130952380952,2,0.04135621002872442
3495,443718,34.039088,-118.249485,19:10,19:11,Office,655,14620.255,0.974702380952381,2,0.10253462746292172
3496,443718,34.039088,-118.249485,19:12,19:13,Fried Chicken Joint,518,11562.278,1.54166666666667,2,0.1630251497791274
3497,443718,34.039088,-118.249485,19:19,19:20,Harbor / Marina,181,4040.101,0.269345238095238,2,0.02935291466054038
3498,443718,34.039088,-118.249485,19:23,19:24,Seafood Restaurant,402,8973.042,0.598214285714286,2,0.05932015271181028
3499,443718,34.039088,-118.249485,19:24,19:25,Athletic & Sport,179,3995.459,0.266369047619048,2,0.027116268914240634
3500,443718,34.039088,-118.249485,19:26,19:27,Comedy Club,546,12187.266,0.8125,2,0.07617290253953572
3501,443718,34.039088,-118.249485,19:29,19:30,College Academic Building,667,14888.107,0.992559523809524,2,0.10513974955988115
3502,443718,34.039088,-118.249485,19:32,19:33,Caribbean Restaurant,532,11874.772,0.791666666666667,2,0.07455631449716797
3503,443718,34.039088,-118.249485,19:33,19:34,Car Wash,505,11272.105,0.751488095238095,2,0.0703230244981112
3504,443718,34.039088,-118.249485,19:37,19:38,Ski Area,127,2834.767,0.188988095238095,2,0.017424359927440312
3505,443718,34.039088,-118.249485,19:42,19:43,Spa / Massage,228,5089.188,0.339285714285714,2,0.035178529688115995
3506,443718,34.039088,-118.249485,19:51,19:52,Dummy,392,8749.832,1.16666666666667,2,0.11624911907796782
3507,443718,34.039088,-118.249485,19:52,19:53,Flea Market,279,6227.559,1.24553571428571,2,0.12917146271971486
3508,443718,34.039088,-118.249485,19:53,19:54,Shrine,146,3258.866,0.217261904761905,2,0.021071672466328354
3509,443718,34.039088,-118.249485,19:54,19:55,Ice Cream Shop,454,10133.734,0.675595238095238,2,0.06683367134214455
3510,443718,34.039088,-118.249485,19:56,19:57,Animal Shelter,443,9888.203,0.65922619047619,2,0.060359818421715714
3511,443718,34.039088,-118.249485,19:58,19:59,Hotel,515,11495.315,0.766369047619048,2,0.07046862465025647
3512,443718,34.039088,-118.249485,20:05,20:06,Rest Area,386,8615.906,0.574404761904762,2,0.05559434505223075
3513,443718,34.039088,-118.249485,20:07,20:08,Ferry,545,12164.945,1.62202380952381,2,0.16311766316421544
3514,443718,34.039088,-118.249485,20:10,20:11,Bridge,476,10624.796,0.708333333333333,2,0.07179274313223755
3515,443718,34.039088,-118.249485,20:11,20:12,Indian Restaurant,548,12231.908,1.63095238095238,2,0.15852785305325123
3516,443718,34.039088,-118.249485,20:12,20:13,Coffee Shop,107,2388.347,0.318452380952381,2,0.030274159813680996
3517,443718,34.039088,-118.249485,20:16,20:17,Korean Restaurant,459,10245.339,1.36607142857143,2,0.13599220450442362
3518,443718,34.039088,-118.249485,20:17,20:18,Law School,616,13749.736,0.916666666666667,2,0.09903530334714344
3519,443718,34.039088,-118.249485,20:21,20:22,Food & Drink Shop,222,4955.262,0.330357142857143,2,0.03299169048076901
3520,443718,34.039088,-118.249485,20:32,20:33,Pet Service,273,6093.633,0.40625,2,0.04147291583845746
3521,443718,34.039088,-118.249485,20:35,20:36,Ski Area,470,10490.87,0.699404761904762,2,0.06514114859710375
3522,443718,34.039088,-118.249485,20:37,20:38,Scenic Lookout,517,11539.957,0.769345238095238,2,0.07696470362611706
3523,443718,34.039088,-118.249485,20:39,20:40,Tanning Salon,321,7165.041,0.477678571428571,2,0.05177079237658866
3524,443718,34.039088,-118.249485,20:48,20:49,River,627,13995.267,0.933035714285714,2,0.09622892798541162
3525,443718,34.039088,-118.249485,20:58,20:59,Housing Development,373,8325.733,0.555059523809524,2,0.0604044738811946
3526,443718,34.039088,-118.249485,20:59,21:00,Flea Market,134,2991.014,0.199404761904762,2,0.017974213267547962
3527,443718,34.039088,-118.249485,21:01,21:02,Southern / Soul Food Restaurant,480,10714.08,1.42857142857143,2,0.1497233520451139
3528,443718,34.039088,-118.249485,21:02,21:03,Eastern European Restaurant,339,7566.819,0.504464285714286,2,0.047944195941800945
3529,443718,34.039088,-118.249485,21:03,21:04,Subway,398,8883.758,0.592261904761905,2,0.06134914864338202
3530,443718,34.039088,-118.249485,21:05,21:06,Ethiopian Restaurant,533,11897.093,0.793154761904762,2,0.07654375106431724
3531,443718,34.039088,-118.249485,21:07,21:08,History Museum,428,9553.388,0.636904761904762,2,0.05804362583548335
3532,443718,34.039088,-118.249485,21:09,21:10,Flower Shop,403,8995.363,0.599702380952381,2,0.05888652071122676
3533,443718,34.039088,-118.249485,21:10,21:11,Portuguese Restaurant,183,4084.743,0.272321428571429,2,0.024819341663062825
3534,443718,34.039088,-118.249485,21:15,21:16,Subway,299,6673.979,0.444940476190476,2,0.046807978222891775
3535,443718,34.039088,-118.249485,21:17,21:18,Café,631,14084.551,1.87797619047619,2,0.17043698196418294
3536,443718,34.039088,-118.249485,21:19,21:20,Ferry,386,8615.906,0.574404761904762,2,0.06169089092527034
3537,443718,34.039088,-118.249485,21:22,21:23,Hobby Shop,652,14553.292,0.970238095238095,2,0.10449137590481856
3538,443718,34.039088,-118.249485,21:28,21:29,Event Space,257,5736.497,0.382440476190476,2,0.03919952307977106
3539,443718,34.039088,-118.249485,21:29,21:30,Brewery,522,11651.562,0.776785714285714,2,0.07722197582140036
3540,443718,34.039088,-118.249485,21:30,21:31,Medical Center,153,3415.113,0.227678571428571,2,0.023520745135666096
3541,443718,34.039088,-118.249485,21:31,21:32,Professional & Other Places,658,14687.218,0.979166666666667,2,0.10005227609453404
3542,443718,34.039088,-118.249485,21:34,21:35,Music Store,414,9240.894,0.616071428571429,2,0.05594066961258992
3543,443718,34.039088,-118.249485,21:35,21:36,Middle School,183,4084.743,0.272321428571429,2,0.027661275651544765
3544,443718,34.039088,-118.249485,21:36,21:37,Steakhouse,663,14798.823,0.986607142857143,2,0.1048544060670968
3545,443718,34.039088,-118.249485,21:41,21:42,Middle Eastern Restaurant,558,12455.118,1.66071428571429,2,0.15985797142662977
3546,443718,34.039088,-118.249485,21:42,21:43,Embassy / Consulate,431,9620.351,0.641369047619048,2,0.061681813212146455
3547,443718,34.039088,-118.249485,21:45,21:46,Pizza Place,174,3883.854,0.258928571428571,2,0.02619967000076902
3548,443718,34.039088,-118.249485,21:53,21:54,Bookstore,342,7633.782,0.508928571428571,2,0.05211085318269265
3549,443718,34.039088,-118.249485,21:56,21:57,Salon / Barbershop,440,9821.24,1.30952380952381,2,0.1252259401101997
3550,443718,34.039088,-118.249485,22:01,22:02,Gastropub,115,2566.915,0.171130952380952,2,0.01731008132765636
3551,443718,34.039088,-118.249485,22:04,22:05,Pizza Place,341,7611.461,0.507440476190476,2,0.04931533900239726
3552,443718,34.039088,-118.249485,22:06,22:07,Animal Shelter,598,13347.958,0.889880952380952,2,0.09040364623247113
3553,443718,34.039088,-118.249485,22:10,22:11,Fried Chicken Joint,299,6673.979,0.444940476190476,2,0.0457368874692666
3554,443718,34.039088,-118.249485,22:11,22:12,Drugstore / Pharmacy,83,1852.643,0.123511904761905,2,0.012689988391957025
3555,443718,34.039088,-118.249485,22:21,22:22,Molecular Gastronomy Restaurant,130,2901.73,0.193452380952381,2,0.017593011389311512
3556,443718,34.039088,-118.249485,22:24,22:25,Bowling Alley,213,4754.373,0.316964285714286,2,0.034108468357859786
3557,443718,34.039088,-118.249485,22:30,22:31,Embassy / Consulate,364,8124.844,0.541666666666667,2,0.05094491570753258
3558,443718,34.039088,-118.249485,22:33,22:34,Furniture / Home Store,96,2142.816,0.285714285714286,2,0.026002916700522342
3559,443718,34.039088,-118.249485,22:34,22:35,Shop & Service,531,11852.451,0.790178571428571,2,0.07928463065278105
3560,443718,34.039088,-118.249485,22:38,22:39,Filipino Restaurant,379,8459.659,0.563988095238095,2,0.053079583304009484
3561,443718,34.039088,-118.249485,22:40,22:41,Design Studio,269,6004.349,0.400297619047619,2,0.036187554595941376
3562,443718,34.039088,-118.249485,22:44,22:45,Elementary School,662,14776.502,1.9702380952381,2,0.17969228423651465
3563,443718,34.039088,-118.249485,22:46,22:47,Aquarium,363,8102.523,0.540178571428571,2,0.0542008620517075
3564,443718,34.039088,-118.249485,22:47,22:48,Steakhouse,531,11852.451,0.790178571428571,2,0.0719529824883483
3565,443718,34.039088,-118.249485,22:52,22:53,Fraternity House,635,14173.835,0.944940476190476,2,0.09466048876749476
3566,443718,34.039088,-118.249485,23:00,23:01,Aquarium,314,7008.794,0.467261904761905,2,0.04701599742181973
3567,443718,34.039088,-118.249485,23:01,23:02,Motorcycle Shop,380,8481.98,0.56547619047619,2,0.05589123868977406
3568,443718,34.039088,-118.249485,23:02,23:03,College Theater,493,11004.253,0.733630952380952,2,0.07434649920484909
3569,443718,34.039088,-118.249485,23:07,23:08,Automotive Shop,83,1852.643,0.370535714285714,2,0.03773178857185986
3570,443718,34.039088,-118.249485,23:08,23:09,Rental Car Location,480,10714.08,0.714285714285714,2,0.06431317800166708
3571,443718,34.039088,-118.249485,23:11,23:12,Ferry,319,7120.399,0.474702380952381,2,0.05061100886743316
3572,443718,34.039088,-118.249485,23:14,23:15,Camera Store,550,12276.55,0.818452380952381,2,0.08174554891424021
3573,443718,34.039088,-118.249485,23:16,23:17,Salad Place,187,4174.027,0.27827380952381,2,0.030109278638039617
3574,443718,34.039088,-118.249485,23:25,23:26,Cajun / Creole Restaurant,302,6740.942,0.449404761904762,2,0.04103784381444718
3575,443718,34.039088,-118.249485,23:26,23:27,Harbor / Marina,152,3392.792,0.452380952380952,2,0.044622544825734606
3576,443718,34.039088,-118.249485,23:27,23:28,Bike Shop,644,14374.724,0.958333333333333,2,0.09782950739503368
3577,443718,34.039088,-118.249485,23:29,23:30,Bike Rental / Bike Share,586,13080.106,1.74404761904762,2,0.1658273594288103
3578,443718,34.039088,-118.249485,23:32,23:33,Music Venue,122,2723.162,0.181547619047619,2,0.01678105633463447
3579,443718,34.039088,-118.249485,23:34,23:35,Design Studio,140,3124.94,0.208333333333333,2,0.022485077002513804
3580,443718,34.039088,-118.249485,23:36,23:37,University,137,3057.977,0.407738095238095,2,0.0426013889715752
3581,443718,34.039088,-118.249485,23:37,23:38,Bridge,227,5066.867,0.337797619047619,2,0.03281464560613699
3582,443718,34.039088,-118.249485,23:39,23:40,Dumpling Restaurant,565,12611.365,1.68154761904762,2,0.18119699197321731
3583,443718,34.039088,-118.249485,23:40,23:41,Hardware Store,120,2678.52,0.178571428571429,2,0.01640617245726652
3584,443718,34.039088,-118.249485,23:41,23:42,Wings Joint,425,9486.425,0.632440476190476,2,0.057788212824352515
3585,443718,34.039088,-118.249485,23:42,23:43,Parking,656,14642.576,0.976190476190476,2,0.09966837787736724
3586,443718,34.039088,-118.249485,23:43,23:44,South American Restaurant,212,4732.052,0.31547619047619,2,0.03246157217196963
3587,443718,34.039088,-118.249485,23:45,23:46,Swiss Restaurant,620,13839.02,0.922619047619047,2,0.09495442159578979
3588,443718,34.039088,-118.249485,23:46,23:47,Mediterranean Restaurant,129,2879.409,0.191964285714286,2,0.018433868291351418
3589,443718,34.039088,-118.249485,23:47,23:48,Public Art,632,14106.872,0.94047619047619,2,0.09488044544733971
3590,443718,34.039088,-118.249485,23:49,23:50,Ferry,661,14754.181,0.983630952380952,2,0.10024397140258971
3591,443718,34.039088,-118.249485,23:52,23:53,Furniture / Home Store,158,3526.718,0.235119047619048,2,0.023165140219018446
3592,443718,34.039088,-118.249485,23:54,23:55,Falafel Restaurant,154,3437.434,0.229166666666667,2,0.02296949282299154
3593,443718,34.039088,-118.249485,23:57,23:58,Hot Dog Joint,320,7142.72,0.476190476190476,2,0.052225570705785505
4101,713403,34.03858,-118.249308,00:00,00:01,Burrito Place,645,14397.045,0.959821428571429,2,0.09205833600198453
4102,713403,34.03858,-118.249308,00:02,00:03,Spa / Massage,119,2656.199,0.177083333333333,2,0.016080881930333937
4103,713403,34.03858,-118.249308,00:09,00:10,Latin American Restaurant,85,1897.285,0.126488095238095,2,0.013171699994376377
4104,713403,34.03858,-118.249308,00:10,00:11,Community College,285,6361.485,0.424107142857143,2,0.03969768219067391
4105,713403,34.03858,-118.249308,00:14,00:15,Gas Station / Garage,366,8169.486,0.544642857142857,2,0.058054466273447604
4106,713403,34.03858,-118.249308,00:16,00:17,Cajun / Creole Restaurant,109,2432.989,0.324404761904762,2,0.033785942116549735
4107,713403,34.03858,-118.249308,00:18,00:19,Filipino Restaurant,236,5267.756,0.351190476190476,2,0.03333804522699183
4108,713403,34.03858,-118.249308,00:22,00:23,Vegetarian / Vegan Restaurant,322,7187.362,0.479166666666667,2,0.04883460105322141
4109,713403,34.03858,-118.249308,00:23,00:24,Law School,668,14910.428,0.994047619047619,2,0.10277925374799002
4110,713403,34.03858,-118.249308,00:24,00:25,Drugstore / Pharmacy,641,14307.761,0.953869047619047,2,0.10324484689711158
4111,713403,34.03858,-118.249308,00:26,00:27,Tea Room,519,11584.599,0.772321428571429,2,0.07231572762379612
4112,713403,34.03858,-118.249308,00:27,00:28,Mediterranean Restaurant,297,6629.337,0.441964285714286,2,0.044873223136982915
4113,713403,34.03858,-118.249308,00:28,00:29,Tapas Restaurant,326,7276.646,0.970238095238095,2,0.09408465682429322
4114,713403,34.03858,-118.249308,00:30,00:31,Beer Garden,255,5691.855,0.379464285714286,2,0.03806925098653575
4115,713403,34.03858,-118.249308,00:31,00:32,Pool,301,6718.621,0.895833333333333,2,0.09007550203975692
4116,713403,34.03858,-118.249308,00:33,00:34,Shop & Service,446,9955.166,0.663690476190476,2,0.06952611968485642
4117,713403,34.03858,-118.249308,00:37,00:38,Donut Shop,611,13638.131,0.90922619047619,2,0.09612495504256194
4118,713403,34.03858,-118.249308,00:38,00:39,Flea Market,240,5357.04,0.357142857142857,2,0.037448789197414165
4119,713403,34.03858,-118.249308,00:40,00:41,Convention Center,658,14687.218,0.979166666666667,2,0.09663816636890285
4120,713403,34.03858,-118.249308,00:41,00:42,Winery,627,13995.267,0.933035714285714,2,0.0939895839385104
4121,713403,34.03858,-118.249308,00:50,00:51,Playground,380,8481.98,0.56547619047619,2,0.05416362459376565
4122,713403,34.03858,-118.249308,00:52,00:53,Gaming Cafe,357,7968.597,0.53125,2,0.05352766224656119
4123,713403,34.03858,-118.249308,00:58,00:59,Professional & Other Places,197,4397.237,0.586309523809524,2,0.05718747615975228
4124,713403,34.03858,-118.249308,01:02,01:03,Moroccan Restaurant,457,10200.697,0.680059523809524,2,0.06252369926896993
4125,713403,34.03858,-118.249308,01:03,01:04,Nightlife Spot,435,9709.635,1.29464285714286,2,0.1242605252122709
4126,713403,34.03858,-118.249308,01:05,01:06,Bridal Shop,268,5982.028,0.398809523809524,2,0.03676480092889547
4127,713403,34.03858,-118.249308,01:06,01:07,Gas Station / Garage,541,12075.661,0.805059523809524,2,0.07594794067183051
4128,713403,34.03858,-118.249308,01:07,01:08,Pet Store,360,8035.56,0.535714285714286,2,0.05173568525192294
4129,713403,34.03858,-118.249308,01:09,01:10,Fish & Chips Shop,401,8950.721,0.59672619047619,2,0.060016912753217376
4130,713403,34.03858,-118.249308,01:10,01:11,Donut Shop,125,2790.125,0.37202380952381,2,0.03498574502936856
4131,713403,34.03858,-118.249308,01:15,01:16,Korean Restaurant,175,3906.175,0.260416666666667,2,0.025792127032995882
4132,713403,34.03858,-118.249308,01:16,01:17,Dumpling Restaurant,390,8705.19,0.580357142857143,2,0.06198744535385655
4133,713403,34.03858,-118.249308,01:20,01:21,Caribbean Restaurant,546,12187.266,1.625,2,0.1482267569524493
4134,713403,34.03858,-118.249308,01:24,01:25,College Academic Building,600,13392.6,2.67857142857143,2,0.2835818243403209
4135,713403,34.03858,-118.249308,01:26,01:27,Government Building,348,7767.708,1.55357142857143,2,0.15120862244584343
4136,713403,34.03858,-118.249308,01:27,01:28,Bagel Shop,579,12923.859,0.861607142857143,2,0.08422118230699714
4137,713403,34.03858,-118.249308,01:31,01:32,Museum,435,9709.635,0.647321428571429,2,0.06473693588768695
4138,713403,34.03858,-118.249308,01:32,01:33,Medical School,296,6607.016,0.440476190476191,2,0.04613549330509735
4139,713403,34.03858,-118.249308,01:33,01:34,Gas Station / Garage,250,5580.25,0.37202380952381,2,0.03622206009392885
4140,713403,34.03858,-118.249308,01:34,01:35,Newsstand,608,13571.168,1.80952380952381,2,0.19045133477137624
4141,713403,34.03858,-118.249308,01:37,01:38,Camera Store,473,10557.833,0.703869047619048,2,0.07222654140703852
4142,713403,34.03858,-118.249308,01:38,01:39,Military Base,359,8013.239,0.53422619047619,2,0.05001771634879091
4143,713403,34.03858,-118.249308,01:39,01:40,Garden,227,5066.867,0.675595238095238,2,0.06508646214529526
4144,713403,34.03858,-118.249308,01:46,01:47,Design Studio,168,3749.928,0.25,2,0.02709039206232673
4145,713403,34.03858,-118.249308,01:53,01:54,Dessert Shop,146,3258.866,0.43452380952381,2,0.04203451200015735
4146,713403,34.03858,-118.249308,01:54,01:55,Burger Joint,613,13682.773,0.912202380952381,2,0.08293601737910088
4147,713403,34.03858,-118.249308,01:55,01:56,Storage Facility,209,4665.089,0.311011904761905,2,0.030167711889938824
4148,713403,34.03858,-118.249308,01:58,01:59,Toy / Game Store,233,5200.793,0.34672619047619,2,0.03522829672942074
4149,713403,34.03858,-118.249308,02:00,02:01,Zoo,237,5290.077,0.352678571428571,2,0.0334070301593823
4150,713403,34.03858,-118.249308,02:04,02:05,Funeral Home,599,13370.279,0.891369047619048,2,0.08809660904418413
4151,713403,34.03858,-118.249308,02:05,02:06,Seafood Restaurant,308,6874.868,0.458333333333333,2,0.045025641968190123
4152,713403,34.03858,-118.249308,02:07,02:08,Convention Center,554,12365.834,1.64880952380952,2,0.17599678919552822
4153,713403,34.03858,-118.249308,02:08,02:09,Turkish Restaurant,246,5490.966,0.366071428571429,2,0.035088814187025266
4154,713403,34.03858,-118.249308,02:09,02:10,Fair,398,8883.758,0.592261904761905,2,0.054815680528654695
4155,713403,34.03858,-118.249308,02:11,02:12,Steakhouse,315,7031.115,0.9375,2,0.09446174958571286
4156,713403,34.03858,-118.249308,02:22,02:23,General Entertainment,432,9642.672,1.28571428571429,2,0.13884784471196326
4157,713403,34.03858,-118.249308,02:23,02:24,Pet Store,150,3348.15,0.223214285714286,2,0.023864798282729797
4158,713403,34.03858,-118.249308,02:26,02:27,Distillery,473,10557.833,0.703869047619048,2,0.06411384352212295
4159,713403,34.03858,-118.249308,02:28,02:29,Mexican Restaurant,340,7589.14,0.505952380952381,2,0.048289897396194194
4160,713403,34.03858,-118.249308,02:29,02:30,Burrito Place,599,13370.279,0.891369047619048,2,0.0869341831593304
4161,713403,34.03858,-118.249308,02:31,02:32,Restaurant,579,12923.859,1.72321428571429,2,0.18647339020834472
4162,713403,34.03858,-118.249308,02:32,02:33,Filipino Restaurant,394,8794.474,1.75892857142857,2,0.1844602141088764
4163,713403,34.03858,-118.249308,02:33,02:34,Dim Sum Restaurant,558,12455.118,1.66071428571429,2,0.15449063585804304
4164,713403,34.03858,-118.249308,02:34,02:35,Burrito Place,346,7723.066,0.514880952380952,2,0.04756053274322814
4165,713403,34.03858,-118.249308,02:36,02:37,College Theater,583,13013.143,0.867559523809524,2,0.09063968861718068
4166,713403,34.03858,-118.249308,02:38,02:39,Hobby Shop,327,7298.967,0.486607142857143,2,0.048567940143336714
4167,713403,34.03858,-118.249308,02:40,02:41,Ramen / Noodle House,649,14486.329,0.96577380952381,2,0.09348499333983917
4168,713403,34.03858,-118.249308,02:42,02:43,Elementary School,541,12075.661,0.805059523809524,2,0.08452425371250401
